# Searching for station nr 26730 in ghcnm.tavg.v3.qca v3.3.0.20170102
# VILNIUS                       (LITHUANIA)
# coordinates:  54.63N,   25.10E,     156.0m (prob:  173m)
# WMO station code: 26730 VILNIUS                       
# tavg [Celsius] daily mean temperature (adjusted) from GHCN-M v3.3.0.20170102
 2000   -0.5   -0.2    1.3   11.2   13.2   15.2   15.8   16.0   10.2    9.3    4.6    0.7
 2001   -1.6   -3.9   -0.5    8.5   12.3   14.4   20.9   17.9   11.9    8.3    1.2   -7.3
 2002   -2.5    1.3    2.6    8.0   15.3   16.7   20.8   19.9   12.3    4.4    1.4   -8.8
 2003   -5.9   -6.2    0.4    4.8   13.6   15.2   19.7   16.8   12.3    4.2    3.0   -0.3
 2004   -7.7   -3.4    1.2    7.0   10.3   14.1   16.7   18.1   12.3    7.9    0.7    0.5
 2005   -0.9   -5.8   -3.8    7.3   12.1   15.0   19.1   16.7   14.0    7.7    1.9   -2.3
 2006   -7.8   -7.5   -3.4    6.2   12.3   16.5   20.8   17.6   14.3    9.1    3.5    3.4
 2007    0.6   -7.3    5.1    6.4   13.8   17.7   17.0   18.8   12.7    7.3    0.0   -0.4
 2008   -1.6    1.0    1.8    8.9   11.4   15.8   17.8   17.6   11.9    8.4    2.3   -0.2
 2009   -3.8   -3.6    1.1    8.7   12.5   15.0   18.0   16.4   13.6    4.8    3.3   -3.0
 2010  -10.4   -4.1    0.2    7.6   14.0   16.7   21.8   19.8   11.4    4.4    3.7   -7.5
 2011   -3.3   -7.5   -0.2    8.7   12.9   18.3   19.6   17.3   13.3    6.6    2.9    1.2
 2012   -3.9   -9.8    1.3    7.7   13.8   14.9   19.5   16.5   12.9    6.5    4.1   -5.1
